Protein.Group	Protein.Names	Genes	First.Protein.Description	E:\RA\work\7_1_task\TCPA\E20200929yuanch_Connie_TCPA_60minDIA_b2-14.mzML
Q04446	GLGB_HUMAN	GBE1	1,4-alpha-glucan-branching enzyme	4.44446e+07
Q04609	FOLH1_HUMAN	FOLH1	Glutamate carboxypeptidase 2	9.85234e+06
Q04637	IF4G1_HUMAN	EIF4G1	Eukaryotic translation initiation factor 4 gamma 1	2.25234e+07
Q04695	K1C17_HUMAN	KRT17	Keratin, type I cytoskeletal 17	3.55414e+08
Q04726	TLE3_HUMAN	TLE3	Transducin-like enhancer protein 3	1.12122e+07
Q04760	LGUL_HUMAN	GLO1	Lactoylglutathione lyase	1.05249e+08
Q04837	SSBP_HUMAN	SSBP1	Single-stranded DNA-binding protein, mitochondrial	5.70242e+07
Q04917	1433F_HUMAN	YWHAH	14-3-3 protein eta	2.14396e+08
Q05048	CSTF1_HUMAN	CSTF1	Cleavage stimulation factor subunit 1	8.92795e+06
Q05086	UBE3A_HUMAN	UBE3A	Ubiquitin-protein ligase E3A	8.5906e+06
Q05193	DYN1_HUMAN	DNM1	Dynamin-1	1.03367e+07
Q05315	LEG10_HUMAN	CLC	Galectin-10	3.63902e+07
Q05397	FAK1_HUMAN	PTK2	Focal adhesion kinase 1	1.23139e+07
Q05469	LIPS_HUMAN	LIPE	Hormone-sensitive lipase	1.20619e+07
Q05519	SRS11_HUMAN	SRSF11	Serine/arginine-rich splicing factor 11	1.87529e+07
Q05639	EF1A2_HUMAN	EEF1A2	Elongation factor 1-alpha 2	2.45606e+09
Q05655	KPCD_HUMAN	PRKCD	Protein kinase C delta type	7.41045e+06
Q05682	CALD1_HUMAN	CALD1	Caldesmon	5.18234e+08
Q05707	COEA1_HUMAN	COL14A1	Collagen alpha-1(XIV) chain	3.49932e+08
Q06033	ITIH3_HUMAN	ITIH3	Inter-alpha-trypsin inhibitor heavy chain H3	2.11661e+07
Q06124	PTN11_HUMAN	PTPN11	Tyrosine-protein phosphatase non-receptor type 11	1.85008e+07
Q06136	KDSR_HUMAN	KDSR	3-ketodihydrosphingosine reductase	1.15494e+07
Q06203	PUR1_HUMAN	PPAT	Amidophosphoribosyltransferase	6.81651e+06
Q06210	GFPT1_HUMAN	GFPT1	Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1	8.75579e+07
Q06278	AOXA_HUMAN	AOX1	Aldehyde oxidase	1.82127e+07
Q06323	PSME1_HUMAN	PSME1	Proteasome activator complex subunit 1	1.95022e+08
Q06520	ST2A1_HUMAN	SULT2A1	Sulfotransferase 2A1	1.42728e+07
Q06546	GABPA_HUMAN	GABPA	GA-binding protein alpha chain	1.9846e+06
Q06587	RING1_HUMAN	RING1	E3 ubiquitin-protein ligase RING1	1.04508e+07
Q06787	FMR1_HUMAN	FMR1	Fragile X messenger ribonucleoprotein 1	4.27546e+06
Q06828	FMOD_HUMAN	FMOD	Fibromodulin	3.55442e+07
Q06830	PRDX1_HUMAN	PRDX1	Peroxiredoxin-1	1.48624e+09
Q07020	RL18_HUMAN	RPL18	Large ribosomal subunit protein eL18	3.258e+08
Q07021	C1QBP_HUMAN	C1QBP	Complement component 1 Q subcomponent-binding protein, mitochondrial	7.7956e+07
Q07065	CKAP4_HUMAN	CKAP4	Cytoskeleton-associated protein 4	1.55471e+08
Q07075	AMPE_HUMAN	ENPEP	Glutamyl aminopeptidase	6.16694e+06
Q07092	COGA1_HUMAN	COL16A1	Collagen alpha-1(XVI) chain	3.47628e+07
Q07157	ZO1_HUMAN	TJP1	Tight junction protein ZO-1	4.58552e+07
Q07507	DERM_HUMAN	DPT	Dermatopontin	1.25773e+09
Q07666	KHDR1_HUMAN	KHDRBS1	KH domain-containing, RNA-binding, signal transduction-associated protein 1	8.53913e+07
Q07812	BAX_HUMAN	BAX	Apoptosis regulator BAX	2.87631e+07
Q07817	B2CL1_HUMAN	BCL2L1	Bcl-2-like protein 1	1.07671e+07
Q07866	KLC1_HUMAN	KLC1	Kinesin light chain 1	1.63482e+07
Q07889	SOS1_HUMAN	SOS1	Son of sevenless homolog 1	1.15795e+07
Q07954	LRP1_HUMAN	LRP1	Prolow-density lipoprotein receptor-related protein 1	4.67367e+07
Q07955	SRSF1_HUMAN	SRSF1	Serine/arginine-rich splicing factor 1	8.62273e+07
Q07960	RHG01_HUMAN	ARHGAP1	Rho GTPase-activating protein 1	1.92387e+08
Q08170	SRSF4_HUMAN	SRSF4	Serine/arginine-rich splicing factor 4	1.03132e+07
Q08174	PCDH1_HUMAN	PCDH1	Protocadherin-1	1.04981e+07
Q08209	PP2BA_HUMAN	PPP3CA	Protein phosphatase 3 catalytic subunit alpha	6.76054e+07
Q08211	DHX9_HUMAN	DHX9	ATP-dependent RNA helicase A	1.5454e+08
Q08257	QOR_HUMAN	CRYZ	Quinone oxidoreductase	7.50214e+07
Q08378	GOGA3_HUMAN	GOLGA3	Golgin subfamily A member 3	1.17947e+07
Q08379	GOGA2_HUMAN	GOLGA2	Golgin subfamily A member 2	9.77068e+06
Q08380	LG3BP_HUMAN	LGALS3BP	Galectin-3-binding protein	7.49686e+08
Q08426	ECHP_HUMAN	EHHADH	Peroxisomal bifunctional enzyme	1.42349e+07
Q08431	MFGM_HUMAN	MFGE8	Lactadherin	2.30907e+07
Q08495	DEMA_HUMAN	DMTN	Dematin	1.63047e+07
Q08499	PDE4D_HUMAN	PDE4D	cAMP-specific 3',5'-cyclic phosphodiesterase 4D	5.48569e+06
Q08623	HDHD1_HUMAN	PUDP	Pseudouridine-5'-phosphatase	1.14926e+07
Q08722	CD47_HUMAN	CD47	Leukocyte surface antigen CD47	1.8047e+07
Q08752	PPID_HUMAN	PPID	Peptidyl-prolyl cis-trans isomerase D	8.85288e+06
Q08945	SSRP1_HUMAN	SSRP1	FACT complex subunit SSRP1	1.79443e+07
Q08AF3	SLFN5_HUMAN	SLFN5	Schlafen family member 5	1.36721e+07
Q08AM6	VAC14_HUMAN	VAC14	Protein VAC14 homolog	5.48384e+06
Q08J23	NSUN2_HUMAN	NSUN2	RNA cytosine C(5)-methyltransferase NSUN2	1.26726e+07
Q09028	RBBP4_HUMAN	RBBP4	Histone-binding protein RBBP4	2.10718e+07
Q09161	NCBP1_HUMAN	NCBP1	Nuclear cap-binding protein subunit 1	2.17387e+07
Q09666	AHNK_HUMAN	AHNAK	Neuroblast differentiation-associated protein AHNAK	4.36779e+08
Q0VAF6	SYCN_HUMAN	SYCN	Syncollin	1.31174e+08
Q0VD83	APOBR_HUMAN	APOBR	Apolipoprotein B receptor	595182
Q0VDF9	HSP7E_HUMAN	HSPA14	Heat shock 70 kDa protein 14	6.05584e+06
Q0ZGT2	NEXN_HUMAN	NEXN	Nexilin	3.77663e+07
Q10471	GALT2_HUMAN	GALNT2	Polypeptide N-acetylgalactosaminyltransferase 2	3.15316e+07
Q10472	GALT1_HUMAN	GALNT1	Polypeptide N-acetylgalactosaminyltransferase 1	1.40557e+07
Q10567	AP1B1_HUMAN	AP1B1	AP-1 complex subunit beta-1	3.63029e+07
Q10570	CPSF1_HUMAN	CPSF1	Cleavage and polyadenylation specificity factor subunit 1	9.35988e+06
Q10588	BST1_HUMAN	BST1	ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 2	2.20499e+07
Q10589	BST2_HUMAN	BST2	Bone marrow stromal antigen 2	1.35e+07
Q10713	MPPA_HUMAN	PMPCA	Mitochondrial-processing peptidase subunit alpha	1.26075e+07
Q12765	SCRN1_HUMAN	SCRN1	Secernin-1	2.74215e+07
Q12768	WASC5_HUMAN	WASHC5	WASH complex subunit 5	1.01262e+07
Q12769	NU160_HUMAN	NUP160	Nuclear pore complex protein Nup160	5.04494e+06
Q12774	ARHG5_HUMAN	ARHGEF5	Rho guanine nucleotide exchange factor 5	1.75402e+06
Q12788	TBL3_HUMAN	TBL3	Transducin beta-like protein 3	3.45146e+06
Q12789	TF3C1_HUMAN	GTF3C1	General transcription factor 3C polypeptide 1	5.64176e+06
Q12792	TWF1_HUMAN	TWF1	Twinfilin-1	2.67643e+07
Q12797	ASPH_HUMAN	ASPH	Aspartyl/asparaginyl beta-hydroxylase	2.71501e+07
Q12800	TFCP2_HUMAN	TFCP2	Alpha-globin transcription factor CP2	2.13705e+07
Q12802	AKP13_HUMAN	AKAP13	A-kinase anchor protein 13	6.98061e+06
Q12805	FBLN3_HUMAN	EFEMP1	EGF-containing fibulin-like extracellular matrix protein 1	3.85295e+07
Q12824	SNF5_HUMAN	SMARCB1	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1	1.16132e+07
Q12841	FSTL1_HUMAN	FSTL1	Follistatin-related protein 1	5.7401e+06
Q12846	STX4_HUMAN	STX4	Syntaxin-4	4.91045e+07
Q12849	GRSF1_HUMAN	GRSF1	G-rich sequence factor 1	5.9231e+06
Q12864	CAD17_HUMAN	CDH17	Cadherin-17	3.79231e+07
Q12874	SF3A3_HUMAN	SF3A3	Splicing factor 3A subunit 3	1.99865e+07
Q12882	DPYD_HUMAN	DPYD	Dihydropyrimidine dehydrogenase [NADP(+)]	2.05353e+07
Q12884	SEPR_HUMAN	FAP	Prolyl endopeptidase FAP	1.24524e+07
Q12888	TP53B_HUMAN	TP53BP1	TP53-binding protein 1	3.58488e+06
Q12899	TRI26_HUMAN	TRIM26	Tripartite motif-containing protein 26	4.54025e+06
Q12904	AIMP1_HUMAN	AIMP1	Aminoacyl tRNA synthase complex-interacting multifunctional protein 1	5.75552e+07
Q12905	ILF2_HUMAN	ILF2	Interleukin enhancer-binding factor 2	9.22369e+07
Q12906	ILF3_HUMAN	ILF3	Interleukin enhancer-binding factor 3	6.40465e+07
Q12907	LMAN2_HUMAN	LMAN2	Vesicular integral-membrane protein VIP36	5.05658e+07
Q12929	EPS8_HUMAN	EPS8	Epidermal growth factor receptor kinase substrate 8	1.61508e+07
Q12931	TRAP1_HUMAN	TRAP1	Heat shock protein 75 kDa, mitochondrial	6.48129e+07
Q12955	ANK3_HUMAN	ANK3	Ankyrin-3	8.59408e+06
Q12959	DLG1_HUMAN	DLG1	Disks large homolog 1	1.79951e+07
Q12965	MYO1E_HUMAN	MYO1E	Unconventional myosin-Ie	7.05183e+07
Q12972	PP1R8_HUMAN	PPP1R8	Nuclear inhibitor of protein phosphatase 1	4.13196e+06
Q12979	ABR_HUMAN	ABR	Active breakpoint cluster region-related protein	1.76933e+07
Q12996	CSTF3_HUMAN	CSTF3	Cleavage stimulation factor subunit 3	7.15648e+06
Q13011	ECH1_HUMAN	ECH1	Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial	1.35542e+08
Q13033	STRN3_HUMAN	STRN3	Striatin-3	5.53924e+07
Q13042	CDC16_HUMAN	CDC16	Cell division cycle protein 16 homolog	2.24356e+06
Q13043	STK4_HUMAN	STK4	Serine/threonine-protein kinase 4	1.84002e+07
Q13045	FLII_HUMAN	FLII	Protein flightless-1 homolog	2.36777e+07
Q13057	COASY_HUMAN	COASY	Bifunctional coenzyme A synthase	1.97814e+07
Q13084	RM28_HUMAN	MRPL28	Large ribosomal subunit protein bL28m	5.10295e+06
Q13085	ACACA_HUMAN	ACACA	Acetyl-CoA carboxylase 1	2.36789e+07
Q13094	LCP2_HUMAN	LCP2	Lymphocyte cytosolic protein 2	7.1657e+06
Q13098	CSN1_HUMAN	GPS1	COP9 signalosome complex subunit 1	3.1351e+07
Q13107	UBP4_HUMAN	USP4	Ubiquitin carboxyl-terminal hydrolase 4	8.79892e+06
Q13123	RED_HUMAN	IK	Protein Red	8.40605e+06
Q13126	MTAP_HUMAN	MTAP	S-methyl-5'-thioadenosine phosphorylase	5.51046e+07
Q13131	AAPK1_HUMAN	PRKAA1	5'-AMP-activated protein kinase catalytic subunit alpha-1	2.90862e+07
Q13136	LIPA1_HUMAN	PPFIA1	Liprin-alpha-1	6.5045e+06
Q13144	EI2BE_HUMAN	EIF2B5	Translation initiation factor eIF-2B subunit epsilon	9.40618e+06
Q13148	TADBP_HUMAN	TARDBP	TAR DNA-binding protein 43	4.60174e+07
Q13151	ROA0_HUMAN	HNRNPA0	Heterogeneous nuclear ribonucleoprotein A0	4.78169e+07
Q13153	PAK1_HUMAN	PAK1	Serine/threonine-protein kinase PAK 1	3.96822e+06
Q13155	AIMP2_HUMAN	AIMP2	Aminoacyl tRNA synthase complex-interacting multifunctional protein 2	2.10319e+07
Q13158	FADD_HUMAN	FADD	FAS-associated death domain protein	1.61032e+07
Q13162	PRDX4_HUMAN	PRDX4	Peroxiredoxin-4	2.56356e+08
Q13177	PAK2_HUMAN	PAK2	Serine/threonine-protein kinase PAK 2	2.51997e+07
Q13185	CBX3_HUMAN	CBX3	Chromobox protein homolog 3	5.34547e+07
Q13188	STK3_HUMAN	STK3	Serine/threonine-protein kinase 3	4.04023e+06
Q13190	STX5_HUMAN	STX5	Syntaxin-5	8.93768e+06
Q13200	PSMD2_HUMAN	PSMD2	26S proteasome non-ATPase regulatory subunit 2	4.78002e+07
Q13201	MMRN1_HUMAN	MMRN1	Multimerin-1	5.2624e+06
Q13217	DNJC3_HUMAN	DNAJC3	DnaJ homolog subfamily C member 3	1.73265e+07
Q13228	SBP1_HUMAN	SELENBP1	Methanethiol oxidase	1.63437e+08
Q13232	NDK3_HUMAN	NME3	Nucleoside diphosphate kinase 3	2.49316e+07
Q13242	SRSF9_HUMAN	SRSF9	Serine/arginine-rich splicing factor 9	5.32478e+07
Q13243	SRSF5_HUMAN	SRSF5	Serine/arginine-rich splicing factor 5	1.66454e+07
Q13247	SRSF6_HUMAN	SRSF6	Serine/arginine-rich splicing factor 6	1.642e+08
Q13263	TIF1B_HUMAN	TRIM28	Transcription intermediary factor 1-beta	5.70689e+07
Q13283	G3BP1_HUMAN	G3BP1	Ras GTPase-activating protein-binding protein 1	5.09771e+07
Q13287	NMI_HUMAN	NMI	N-myc-interactor	2.19156e+07
Q13303	KCAB2_HUMAN	KCNAB2	Voltage-gated potassium channel subunit beta-2	5.6354e+06
Q13308	PTK7_HUMAN	PTK7	Inactive tyrosine-protein kinase 7	1.83292e+07
Q13310	PABP4_HUMAN	PABPC4	Polyadenylate-binding protein 4	1.07228e+08
Q13332	PTPRS_HUMAN	PTPRS	Receptor-type tyrosine-protein phosphatase S	869640
Q13347	EIF3I_HUMAN	EIF3I	Eukaryotic translation initiation factor 3 subunit I	4.20408e+07
Q13361	MFAP5_HUMAN	MFAP5	Microfibrillar-associated protein 5	8.07785e+06
Q13363	CTBP1_HUMAN	CTBP1	C-terminal-binding protein 1	2.73193e+07
Q13404	UB2V1_HUMAN	UBE2V1	Ubiquitin-conjugating enzyme E2 variant 1	9.7268e+07
Q13405	RM49_HUMAN	MRPL49	Large ribosomal subunit protein mL49	6.85812e+06
Q13409	DC1I2_HUMAN	DYNC1I2	Cytoplasmic dynein 1 intermediate chain 2	9.00935e+07
Q13418	ILK_HUMAN	ILK	Integrin-linked protein kinase	1.0973e+08
Q13421	MSLN_HUMAN	MSLN	Mesothelin	2.55394e+07
Q13423	NNTM_HUMAN	NNT	NAD(P) transhydrogenase, mitochondrial	3.04419e+07
Q13425	SNTB2_HUMAN	SNTB2	Beta-2-syntrophin	1.25462e+08
Q13427	PPIG_HUMAN	PPIG	Peptidyl-prolyl cis-trans isomerase G	8.47026e+06
Q13428	TCOF_HUMAN	TCOF1	Treacle protein	1.79444e+07
Q13435	SF3B2_HUMAN	SF3B2	Splicing factor 3B subunit 2	3.22443e+07
Q13439	GOGA4_HUMAN	GOLGA4	Golgin subfamily A member 4	1.89034e+07
Q13442	HAP28_HUMAN	PDAP1	28 kDa heat- and acid-stable phosphoprotein	6.22241e+07
Q13445	TMED1_HUMAN	TMED1	Transmembrane emp24 domain-containing protein 1	1.77418e+07
Q13459	MYO9B_HUMAN	MYO9B	Unconventional myosin-IXb	1.04772e+07
Q13464	ROCK1_HUMAN	ROCK1	Rho-associated protein kinase 1	4.31515e+07
Q13488	VPP3_HUMAN	TCIRG1	V-type proton ATPase 116 kDa subunit a 3	8.96382e+06
Q13492	PICAL_HUMAN	PICALM	Phosphatidylinositol-binding clathrin assembly protein	4.04887e+07
Q13496	MTM1_HUMAN	MTM1	Myotubularin	4.45192e+06
Q13501	SQSTM_HUMAN	SQSTM1	Sequestosome-1	1.01979e+07
Q13505	MTX1_HUMAN	MTX1	Metaxin-1	9.16076e+06
Q13509	TBB3_HUMAN	TUBB3	Tubulin beta-3 chain	5.6259e+07
Q13510	ASAH1_HUMAN	ASAH1	Acid ceramidase	6.28816e+07
Q13523	PRP4B_HUMAN	PRPF4B	Serine/threonine-protein kinase PRP4 homolog	2.196e+07
Q13526	PIN1_HUMAN	PIN1	Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1	3.06365e+07
Q13541	4EBP1_HUMAN	EIF4EBP1	Eukaryotic translation initiation factor 4E-binding protein 1	1.26697e+07
Q13555	KCC2G_HUMAN	CAMK2G	Calcium/calmodulin-dependent protein kinase type II subunit gamma	1.62645e+07
Q13557	KCC2D_HUMAN	CAMK2D	Calcium/calmodulin-dependent protein kinase type II subunit delta	3.49513e+07
Q13561	DCTN2_HUMAN	DCTN2	Dynactin subunit 2	1.24921e+08
Q13564	ULA1_HUMAN	NAE1	NEDD8-activating enzyme E1 regulatory subunit	1.46235e+07
Q13573	SNW1_HUMAN	SNW1	SNW domain-containing protein 1	1.27433e+07
Q13576	IQGA2_HUMAN	IQGAP2	Ras GTPase-activating-like protein IQGAP2	6.1483e+07
Q13586	STIM1_HUMAN	STIM1	Stromal interaction molecule 1	1.88213e+07
Q13595	TRA2A_HUMAN	TRA2A	Transformer-2 protein homolog alpha	2.88014e+07
Q13596	SNX1_HUMAN	SNX1	Sorting nexin-1	4.5161e+07
Q13610	PWP1_HUMAN	PWP1	Periodic tryptophan protein 1 homolog	4.44113e+06
Q13616	CUL1_HUMAN	CUL1	Cullin-1	7.79303e+06
Q13617	CUL2_HUMAN	CUL2	Cullin-2	1.4025e+07
Q13618	CUL3_HUMAN	CUL3	Cullin-3	1.96327e+07
Q13619	CUL4A_HUMAN	CUL4A	Cullin-4A	1.04353e+07
Q13630	FCL_HUMAN	GFUS	GDP-L-fucose synthase	4.73454e+07
Q13641	TPBG_HUMAN	TPBG	Trophoblast glycoprotein	4.38566e+06
Q13642	FHL1_HUMAN	FHL1	Four and a half LIM domains protein 1	2.13937e+08
Q13643	FHL3_HUMAN	FHL3	Four and a half LIM domains protein 3	1.89372e+07
Q13683	ITA7_HUMAN	ITGA7	Integrin alpha-7	6.49038e+07
Q13685	AAMP_HUMAN	AAMP	Angio-associated migratory cell protein	8.14586e+06
Q13724	MOGS_HUMAN	MOGS	Mannosyl-oligosaccharide glucosidase	4.06964e+07
Q13740	CD166_HUMAN	ALCAM	CD166 antigen	4.83324e+06
Q13751	LAMB3_HUMAN	LAMB3	Laminin subunit beta-3	3.36557e+07
Q13753	LAMC2_HUMAN	LAMC2	Laminin subunit gamma-2	9.3232e+07
Q13813	SPTN1_HUMAN	SPTAN1	Spectrin alpha chain, non-erythrocytic 1	1.31145e+08
Q13822	ENPP2_HUMAN	ENPP2	Ectonucleotide pyrophosphatase/phosphodiesterase family member 2	4.47196e+06
Q13825	AUHM_HUMAN	AUH	Methylglutaconyl-CoA hydratase, mitochondrial	1.13161e+07
Q13838	DX39B_HUMAN	DDX39B	Spliceosome RNA helicase DDX39B	1.9516e+08
Q13867	BLMH_HUMAN	BLMH	Bleomycin hydrolase	4.24887e+07
Q13868	EXOS2_HUMAN	EXOSC2	Exosome complex component RRP4	8.2652e+06
Q13884	SNTB1_HUMAN	SNTB1	Beta-1-syntrophin	1.63153e+08
Q13885	TBB2A_HUMAN	TUBB2A	Tubulin beta-2A chain	9.22216e+07
Q13895	BYST_HUMAN	BYSL	Bystin	3.6015e+06
Q13907	IDI1_HUMAN	IDI1	Isopentenyl-diphosphate Delta-isomerase 1	1.50775e+07
Q13938	CAYP1_HUMAN	CAPS	Calcyphosin	1.94371e+07
Q13948	CASP_HUMAN	CUX1	Protein CASP	2.73784e+07
Q13952	NFYC_HUMAN	NFYC	Nuclear transcription factor Y subunit gamma	3.1229e+06
Q13976	KGP1_HUMAN	PRKG1	cGMP-dependent protein kinase 1	3.36227e+07
Q14005	IL16_HUMAN	IL16	Pro-interleukin-16	1.81611e+07
Q14008	CKAP5_HUMAN	CKAP5	Cytoskeleton-associated protein 5	1.00037e+07
Q14011	CIRBP_HUMAN	CIRBP	Cold-inducible RNA-binding protein	8.71835e+07
Q14012	KCC1A_HUMAN	CAMK1	Calcium/calmodulin-dependent protein kinase type 1	1.01943e+07
Q14019	COTL1_HUMAN	COTL1	Coactosin-like protein	5.09166e+07
Q14103	HNRPD_HUMAN	HNRNPD	Heterogeneous nuclear ribonucleoprotein D0	3.87872e+08
Q14108	SCRB2_HUMAN	SCARB2	Lysosome membrane protein 2	4.08961e+07
Q14112	NID2_HUMAN	NID2	Nidogen-2	8.86423e+07
Q14116	IL18_HUMAN	IL18	Interleukin-18	2.58864e+07
Q14118	DAG1_HUMAN	DAG1	Dystroglycan 1	1.25287e+07
Q14126	DSG2_HUMAN	DSG2	Desmoglein-2	2.78677e+07
Q14134	TRI29_HUMAN	TRIM29	Tripartite motif-containing protein 29	3.07793e+07
Q14137	BOP1_HUMAN	BOP1	Ribosome biogenesis protein BOP1	1.48812e+07
Q14139	UBE4A_HUMAN	UBE4A	Ubiquitin conjugation factor E4 A	1.47013e+07
Q14141	SEPT6_HUMAN	SEPTIN6	Septin-6	3.31814e+07
Q14145	KEAP1_HUMAN	KEAP1	Kelch-like ECH-associated protein 1	5.72144e+06
Q14151	SAFB2_HUMAN	SAFB2	Scaffold attachment factor B2	1.81158e+07
Q14152	EIF3A_HUMAN	EIF3A	Eukaryotic translation initiation factor 3 subunit A	8.81686e+07
Q14155	ARHG7_HUMAN	ARHGEF7	Rho guanine nucleotide exchange factor 7	3.26474e+07
Q14157	UBP2L_HUMAN	UBAP2L	Ubiquitin-associated protein 2-like	1.82174e+07
Q14160	SCRIB_HUMAN	SCRIB	Protein scribble homolog	1.15588e+07
Q14161	GIT2_HUMAN	GIT2	ARF GTPase-activating protein GIT2	7.67626e+06
Q14165	MLEC_HUMAN	MLEC	Malectin	5.89345e+07
Q14166	TTL12_HUMAN	TTLL12	Tubulin--tyrosine ligase-like protein 12	3.47016e+07
Q14192	FHL2_HUMAN	FHL2	Four and a half LIM domains protein 2	4.23685e+07
Q14194	DPYL1_HUMAN	CRMP1	Dihydropyrimidinase-related protein 1	3.21146e+06
Q14195	DPYL3_HUMAN	DPYSL3	Dihydropyrimidinase-related protein 3	2.71528e+08
Q14197	ICT1_HUMAN	MRPL58	Large ribosomal subunit protein mL62	4.32483e+07
Q14203	DCTN1_HUMAN	DCTN1	Dynactin subunit 1	3.14626e+07
Q14204	DYHC1_HUMAN	DYNC1H1	Cytoplasmic dynein 1 heavy chain 1	1.10012e+08
Q14232	EI2BA_HUMAN	EIF2B1	Translation initiation factor eIF-2B subunit alpha	1.23761e+07
Q14240	IF4A2_HUMAN	EIF4A2	Eukaryotic initiation factor 4A-II	1.29512e+08
Q14244	MAP7_HUMAN	MAP7	Ensconsin	9.08562e+06
Q14247	SRC8_HUMAN	CTTN	Src substrate cortactin	7.37281e+07
Q14254	FLOT2_HUMAN	FLOT2	Flotillin-2	1.97494e+07
Q14257	RCN2_HUMAN	RCN2	Reticulocalbin-2	1.12622e+07
Q14258	TRI25_HUMAN	TRIM25	E3 ubiquitin/ISG15 ligase TRIM25	5.07172e+07
Q14314	FGL2_HUMAN	FGL2	Fibroleukin	1.69961e+07
Q14315	FLNC_HUMAN	FLNC	Filamin-C	1.84707e+08
Q14318	FKBP8_HUMAN	FKBP8	Peptidyl-prolyl cis-trans isomerase FKBP8	1.22324e+07
Q14320	FA50A_HUMAN	FAM50A	Protein FAM50A	1.03795e+07
Q14344	GNA13_HUMAN	GNA13	Guanine nucleotide-binding protein subunit alpha-13	5.26042e+07
Q14353	GAMT_HUMAN	GAMT	Guanidinoacetate N-methyltransferase	1.57048e+07
Q14376	GALE_HUMAN	GALE	UDP-glucose 4-epimerase	1.98547e+07
Q14392	LRC32_HUMAN	LRRC32	Transforming growth factor beta activator LRRC32	1.02044e+07
Q14432	PDE3A_HUMAN	PDE3A	cGMP-inhibited 3',5'-cyclic phosphodiesterase 3A	1.62473e+07
Q14444	CAPR1_HUMAN	CAPRIN1	Caprin-1	4.8015e+07
Q14498	RBM39_HUMAN	RBM39	RNA-binding protein 39	2.67778e+07
Q14515	SPRL1_HUMAN	SPARCL1	SPARC-like protein 1	9.76306e+06
Q14554	PDIA5_HUMAN	PDIA5	Protein disulfide-isomerase A5	2.47636e+07
Q14558	KPRA_HUMAN	PRPSAP1	Phosphoribosyl pyrophosphate synthase-associated protein 1	1.2072e+07
Q14562	DHX8_HUMAN	DHX8	ATP-dependent RNA helicase DHX8	620841
Q14566	MCM6_HUMAN	MCM6	DNA replication licensing factor MCM6	2.35294e+07
Q14571	ITPR2_HUMAN	ITPR2	Inositol 1,4,5-trisphosphate receptor type 2	3.26489e+06
Q14573	ITPR3_HUMAN	ITPR3	Inositol 1,4,5-trisphosphate receptor type 3	2.11867e+07
Q14624	ITIH4_HUMAN	ITIH4	Inter-alpha-trypsin inhibitor heavy chain H4	1.20115e+08
Q14643	ITPR1_HUMAN	ITPR1	Inositol 1,4,5-trisphosphate receptor type 1	8.86384e+06
Q14651	PLSI_HUMAN	PLS1	Plastin-1	3.46561e+07
Q14669	TRIPC_HUMAN	TRIP12	E3 ubiquitin-protein ligase TRIP12	3.34967e+06
Q14671	PUM1_HUMAN	PUM1	Pumilio homolog 1	1.56228e+07
Q14677	EPN4_HUMAN	CLINT1	Clathrin interactor 1	6.66445e+07
Q14683	SMC1A_HUMAN	SMC1A	Structural maintenance of chromosomes protein 1A	1.31126e+07
Q14689	DIP2A_HUMAN	DIP2A	Disco-interacting protein 2 homolog A	4.77527e+07
Q14690	RRP5_HUMAN	PDCD11	Protein RRP5 homolog	6.04514e+06
Q14692	BMS1_HUMAN	BMS1	Ribosome biogenesis protein BMS1 homolog	2.5275e+06
Q14694	UBP10_HUMAN	USP10	Ubiquitin carboxyl-terminal hydrolase 10	3.41944e+07
Q14696	MESD_HUMAN	MESD	LRP chaperone MESD	2.53002e+07
Q14697	GANAB_HUMAN	GANAB	Neutral alpha-glucosidase AB	2.11398e+08
Q14699	RFTN1_HUMAN	RFTN1	Raftlin	1.1484e+07
Q14728	MFS10_HUMAN	MFSD10	Major facilitator superfamily domain-containing protein 10	2.66423e+06
Q14738	2A5D_HUMAN	PPP2R5D	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform	9.98873e+06
Q14739	LBR_HUMAN	LBR	Delta(14)-sterol reductase LBR	2.70882e+07
Q14746	COG2_HUMAN	COG2	Conserved oligomeric Golgi complex subunit 2	6.48239e+06
Q14749	GNMT_HUMAN	GNMT	Glycine N-methyltransferase	1.48137e+07
Q14764	MVP_HUMAN	MVP	Major vault protein	1.52229e+08
Q14766	LTBP1_HUMAN	LTBP1	Latent-transforming growth factor beta-binding protein 1	2.82881e+07
Q14767	LTBP2_HUMAN	LTBP2	Latent-transforming growth factor beta-binding protein 2	8.32257e+06
Q14789	GOGB1_HUMAN	GOLGB1	Golgin subfamily B member 1	4.11624e+07
Q14790	CASP8_HUMAN	CASP8	Caspase-8	1.00754e+07
Q14839	CHD4_HUMAN	CHD4	Chromodomain-helicase-DNA-binding protein 4	2.71806e+07
Q14847	LASP1_HUMAN	LASP1	LIM and SH3 domain protein 1	2.89229e+08
Q14914	PTGR1_HUMAN	PTGR1	Prostaglandin reductase 1	4.41694e+07
